DATE,CPD_ID,SERIES_ID,SMILES,pKi,LogD (pH 7.40),Solubility (pH 7.40) (uM)
2003-02-19,CPD_277,Azole12,O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,6.275473499483294,2.582,2.8
2003-02-24,CPD_278,Indoleamidine,N=C(N)c1c[nH]c2ccc(CCNC(=O)c3ccc(N4CCOCC4)nc3)cc12,6.585862637815523,-1.914,100000.0
2003-02-24,CPD_279,Indoleamidine,N=C(N)c1c[nH]c2ccc(CCNC(=O)c3ccc(-c4cnnc(N)n4)cc3)cc12,7.007446482167863,-2.911,79000.0
2003-02-24,CPD_280,Indoleamidine,N=C(N)c1c[nH]c2ccc(CCNC(=O)c3ccc(-n4ccnc4)cc3)cc12,6.605688436768772,-1.01,18000.0
2003-02-24,CPD_281,Indoleamidine,N=C(N)c1c[nH]c2ccc(CCNC(=O)c3ccc(-c4cnc(N)nn4)cc3)cc12,7.161150909262744,-2.911,79000.0
2003-02-24,CPD_282,Indoleamidine,N=C(N)c1c[nH]c2ccc(CCNC(=O)c3cccc(Cl)c3)cc12,4.871600731282193,0.077,11000.0
2003-02-24,CPD_283,Indole,O=C(O)c1ccc2c(c1)cc(C(=O)NC1CCN(c3ccccn3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,5.756069555538188,1.179,8.9
2003-02-24,CPD_284,Azole12,O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,6.911946119033779,3.564,1.0
2003-02-24,CPD_285,Pyrrolidine,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4csc(C(=N)N)c4)C3=O)cc2c1,7.196269829025455,-0.895,2800.0
2003-02-24,CPD_286,Azole12,O=C(Cn1nc(C(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)c2ccccc21)Nc1ccc(Cl)cn1,5.0,3.162,5.0
2003-02-24,CPD_287,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)O)cc3n2Cc2cnc(-c3ccc(Cl)s3)s2)CC1,5.867711768558141,3.024,0.4
2003-02-24,CPD_288,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)O)ccc3n2Cc2cnc(-c3ccc(Cl)s3)s2)CC1,7.027290156339915,3.024,0.4
2003-02-27,CPD_289,Indole,COC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c2c1,6.758857873978636,3.123,16.0
2003-02-27,CPD_290,Indole,COC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,8.628983260343789,3.121,16.0
2003-03-05,CPD_291,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCC(F)(F)F)cc23)CC1,7.426713055392617,1.814,9.2
2003-03-05,CPD_292,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N(C)CCO)cc23)CC1,7.884536936216992,-0.553,1500.0
2003-03-05,CPD_293,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N(CCO)CCO)cc23)CC1,7.548819250601751,-1.189,3500.0
2003-03-05,CPD_294,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CC(C(=O)O)C4)cc23)CC1,7.977373726528194,-1.364,120.0
2003-03-05,CPD_295,Azole12,CCOC(=O)CNC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2Cc1cc(-c2ccc(Cl)s2)on1,7.54025363794968,1.0,110.0
2003-03-05,CPD_296,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CCC4)cc23)CC1,8.7679043146795,-0.053,550.0
2003-03-05,CPD_297,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CC[C@H]4C(=O)O)cc23)CC1,7.784888677288592,-1.334,120.0
2003-03-05,CPD_298,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCC(F)F)cc23)CC1,7.326242063450422,1.044,40.0
2003-03-05,CPD_299,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CCCOCC4)cc23)CC1,7.947958662948582,-0.09,600.0
2003-03-05,CPD_300,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCN4CCOCC4)cc23)CC1,7.409612029558862,-0.328,720.0
2003-03-05,CPD_301,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCC(N)=O)cc23)CC1,7.4800408192479315,-0.214,280.0
2003-03-05,CPD_302,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCS(C)(=O)=O)cc23)CC1,7.450159679445374,-0.362,320.0
2003-03-05,CPD_303,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NC[Si](C)(C)C)cc23)CC1,7.251232763606148,2.053,74.0
2003-03-05,CPD_304,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCS(N)(=O)=O)cc23)CC1,7.593421753259619,-0.689,430.0
2003-03-06,CPD_305,Indole,COC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,8.416094781563864,3.133,16.0
2003-03-06,CPD_306,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.568710716116463,2.192,0.6
2003-03-10,CPD_307,Indole,COC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.925824247148021,2.316,160.0
2003-03-11,CPD_308,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCO)cc23)CC1,7.546603598331237,0.017,450.0
2003-03-11,CPD_309,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCN4CCNC4=O)cc23)CC1,7.477704036264131,0.179,130.0
2003-03-11,CPD_310,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N(C)CC(=O)O)cc23)CC1,7.825309360303454,-0.939,64.0
2003-03-11,CPD_311,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCC3)n(Cc3cc(-c4ccc(Cl)s4)on3)n2)CC1,6.827081951409984,-1.828,7900.0
2003-03-11,CPD_312,Azole12,CONC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2Cc1cc(-c2ccc(Cl)s2)on1,7.657035486557972,1.531,91.0
2003-03-17,CPD_313,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CC(O)C3)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,7.456542108540514,-3.754,1980000.0
2003-03-17,CPD_314,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)NCC(=O)O)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,7.652541645532863,-3.134,1800.0
2003-03-17,CPD_315,Indole,CCOC(=O)OC(C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.833838144892446,1.946,1900.0
2003-03-20,CPD_316,Indole,CCOC(=O)OC(C)OC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,8.18410162826156,4.088,3.5
2003-03-20,CPD_317,Indole,COC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2c1,6.426425495624379,2.305,160.0
2003-03-20,CPD_318,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)NCCS(N)(=O)=O)n(Cc3cc(-c4ccc(Cl)s4)on3)n2)CC1,6.731635130389583,-2.459,5900.0
2003-03-20,CPD_319,Indole,COC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.7199151229575,2.303,160.0
2003-03-20,CPD_320,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.098031210867928,0.129,330.0
2003-03-20,CPD_321,Indole,CC(C)N1CCC(NC(=O)c2cc3nc(C(=O)O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.984228513144976,0.334,9.6
2003-03-20,CPD_322,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.953207917521043,1.375,1.9
2003-03-20,CPD_323,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)NCCO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,9.164043493779204,1.295,130.0
2003-03-20,CPD_324,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)NCCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,8.105407140285154,-0.841,140000.0
2003-03-21,CPD_325,Indole,COC(=O)c1cccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c12,8.888239050394388,3.125,16.0
2003-03-21,CPD_326,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NC(C)(CO)CO)cc23)CC1,7.285351879336744,0.315,330.0
2003-03-21,CPD_327,Indole,CC(C)N1CCC(NC(=O)c2cc3ncccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.428555097280478,0.686,2000.0
2003-03-21,CPD_328,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCC(=O)O)cc23)CC1,7.846374174111349,-0.702,45.0
2003-03-21,CPD_329,Azole12,CCOC(=O)CNC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1,7.5109473745137905,-1.6,200000.0
2003-03-21,CPD_330,Azole12,COC(=O)c1ccc2c(c1)c(C(=O)Nc1ccc(N3CCOCC3=O)cc1)nn2Cc1cc(-c2ccc(Cl)s2)on1,8.002726170412316,2.848,0.9
2003-03-21,CPD_331,Azole12,CC(C)OC(=O)CNC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1,7.396127143282475,-1.253,100000.0
2003-03-21,CPD_332,Indole,CC(OC(=O)OC1CCCCC1)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.482548188443935,3.475,140.0
2003-03-21,CPD_333,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.440095022908888,2.191,0.6
2003-03-21,CPD_334,Azole12,CC(C)OC(=O)CNC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,6.693767524718583,-0.6,4200.0
2003-03-21,CPD_335,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N(CCO)CCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.640507400621392,-1.074,41000.0
2003-03-21,CPD_336,Indole,CC(C)N1CCC(NC(=O)c2nc3cccc(C(=O)O)c3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.534159909654091,2.191,0.6
2003-03-24,CPD_337,Indole,CC(OC(=O)OC1CCCCC1)OC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,7.50986620155012,5.617,0.5
2003-03-25,CPD_338,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(NS(C)(=O)=O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.455386670658138,0.697,170.0
2003-03-25,CPD_339,Piperazine,O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1,7.908595590127802,1.32,6700.0
2003-03-26,CPD_340,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)O)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.628043350700496,1.376,1.9
2003-03-26,CPD_341,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.65036569529892,1.376,1.9
2003-04-01,CPD_342,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N(C)CCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.731601828499096,-0.441,32000.0
2003-04-01,CPD_343,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)OCC3CC3)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,7.740774880658829,0.153,6000.0
2003-04-01,CPD_344,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CC(O)C4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.229392695988806,-1.036,6400.0
2003-04-01,CPD_345,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N(C)CCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.500475312267048,-1.408,1040000.0
2003-04-01,CPD_346,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N(C)CCO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.582469917362397,0.725,300.0
2003-04-03,CPD_347,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(S(=O)(=O)CCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.591212291475996,1.099,90.0
2003-04-03,CPD_348,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(S(=O)(=O)CCO)cc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.926187804368923,1.103,89.0
2003-04-04,CPD_349,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)N4CC(O)C4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.734249875979262,0.123,330.0
2003-04-04,CPD_350,Indole,CC(OC(=O)OC1CCCCC1)OC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.702142406141627,4.799,4.2
2003-04-04,CPD_351,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)N(C)CCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.186188050831699,0.719,300.0
2003-04-04,CPD_352,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)O)cc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.782129164709648,2.192,0.6
2003-04-04,CPD_353,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)NCCO)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,8.05534298465459,0.477,1200.0
2003-04-11,CPD_354,Indole,CC(OC(=O)OC1CCCCC1)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,7.318542778409657,5.603,0.5
2003-04-11,CPD_355,Indole,CCOC(=O)OC(C)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,7.910517710104615,4.074,3.6
2003-04-11,CPD_356,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.987883222018884,-0.688,3200.0
2003-04-11,CPD_357,Indole,CC(C)N1CCC(NC(=O)c2cc3c(Cl)c(NS(=O)(=O)C(F)(F)F)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.895281904508034,3.077,0.1
2003-04-11,CPD_358,Indole,COC(=O)c1cccc2c1nc(C(=O)Nc1ccc(N3CCOCC3=O)cc1)n2CC(=O)Nc1ccc(Cl)cn1,7.501689227367232,2.855,3.2
2003-04-16,CPD_359,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCC(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,8.347754736113256,0.3,9.7
2003-04-16,CPD_360,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CC(O)C4)cc23)CC1,8.11121554724018,-1.149,2000.0
2003-04-16,CPD_361,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCC4COC(=O)O4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.8579235389267135,1.042,660.0
2003-04-16,CPD_362,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OC4CCOC4=O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.7297250273511,0.55,170.0
2003-04-16,CPD_363,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCCN4CCCC4=O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.034271064655496,1.653,110.0
2003-04-16,CPD_364,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCCN4CCNC4=O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.164320072673915,1.632,44.0
2003-04-16,CPD_365,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OC4CCOC4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.582157884309641,1.734,120.0
2003-04-16,CPD_366,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCCN4CCOCC4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.789495831092051,1.706,740.0
2003-04-16,CPD_367,Azole12,CC(C)N1CCC(NC(=O)c2nn(CC(=O)Nc3ccc(Cl)cn3)c3ccc(C(=O)OCCO)cc23)CC1,5.972015668886819,-0.188,2200.0
2003-04-16,CPD_368,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)NCCN4CCNC4=O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.322119418488409,0.289,190.0
2003-04-16,CPD_369,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NC#N)cc23)CC1,8.253023644236755,-0.529,240.0
2003-04-16,CPD_370,Indole,COCCOC(=O)OC(C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,8.050938388559592,1.425,5200.0
2003-04-16,CPD_371,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCC4CCOC4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.7281583934635,1.959,78.0
2003-04-16,CPD_372,Azole12,CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)OCCO)cc23)CC1,7.531512030178165,0.779,230.0
2003-04-16,CPD_373,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCCC4CO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.984546371063129,-0.415,2900.0
2003-04-16,CPD_374,Indole,CC(C)OC(=O)OC(C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.76755866065513,2.294,1000.0
2003-04-17,CPD_375,Azole12,CCOC(=O)c1ncc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,8.11336831588654,0.692,710.0
2003-04-29,CPD_376,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)N4CC(O)C4)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,5.887490330838193,-0.693,3300.0
2003-04-29,CPD_377,Azole12,CC(C)N1CCC(NC(=O)c2nn(CC(=O)Nc3ccc(Cl)cn3)c3ccc(C(=O)N4CCCOCC4)cc23)CC1,5.914864447277798,-1.056,5500.0
2003-04-29,CPD_378,Azole12,CC(C)N1CCC(NC(=O)c2nn(CC(=O)Nc3ccc(Cl)cn3)c3ccc(C(=O)O)cc23)CC1,5.845431795449645,-0.081,17.0
2003-04-29,CPD_379,Indole,O=C(O)c1ccc2c(cc(C(=O)NC3CCN(c4ccncc4)CC3)n2Cc2cc(-c3ccc(Cl)s3)on2)n1,7.069998141601295,0.378,9.0
2003-04-29,CPD_380,Azole12,COC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2CC(=O)Nc1ccc(Cl)cn1,6.139663063417571,0.888,630.0
2003-04-29,CPD_381,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)N4CC(O)C4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.502590760034073,-0.694,3300.0
2003-05-06,CPD_382,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCCOCC3)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,7.407074934377541,-2.697,600000.0
2003-05-06,CPD_383,Indole,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c2cn1,6.868168357449682,0.606,4400.0
2003-05-06,CPD_384,Azole12,COCCOC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2Cc1cc(-c2ccc(Cl)s2)on1,7.37138277214324,1.438,130.0
2003-05-06,CPD_385,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)OC(C)(C)C)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.760356969797297,2.7,57.0
2003-05-06,CPD_386,Azole12,COCCOC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1,7.79070071737901,-1.158,160000.0
2003-05-06,CPD_387,Indole,CC(OC(=O)OC1CCCCC1)OC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2c1,6.062309806348489,4.788,4.3
2003-05-06,CPD_388,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)O)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.939564403572457,0.541,6.8
2003-05-06,CPD_389,Indole,CC(OC(=O)OC1CCCCC1)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.446036238409422,4.785,4.3
2003-05-06,CPD_390,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)OCCO)cc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.917815986959925,2.047,55.0
2003-05-06,CPD_391,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)OCCO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.623423042943486,2.057,54.0
2003-05-06,CPD_392,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)OCC(=O)O)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.573638044604396,2.129,0.6
2003-05-06,CPD_393,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCCOCC4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.636617655632917,-0.942,58000.0
2003-05-06,CPD_394,Indole,Nc1nc(CNC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)c[nH]1,5.0,1.539,34.0
2003-05-06,CPD_395,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)OCCO)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,7.706483408050594,-1.817,470000.0
2003-05-06,CPD_396,Indole,CC(C)N1CCC(NC(=O)c2cc3c(C(=O)N4CC(O)C4)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.830112845425618,-1.031,6300.0
2003-05-06,CPD_397,Indole,CCOC(=O)OC(C)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.719559102665249,3.257,33.0
2003-05-06,CPD_398,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)NCCO)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,6.232965374274679,0.47,1300.0
2003-05-06,CPD_399,Indole,CCOC(=O)OC(C)OC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2c1,6.163290674365808,3.259,33.0
2003-05-07,CPD_400,Azole12,CCOC(=O)c1cc(C(=O)Nc2ccc(N3CCOCC3=O)cc2)n(CC(=O)Nc2ccc(Cl)cn2)n1,6.58592718768884,0.946,20.0
2003-05-08,CPD_401,Indole,CCOC(=O)OC(C)OC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.955460239607588,3.271,32.0
2003-05-08,CPD_402,Azole12,COC(=O)c1cn(Cc2cc(-c3ccc(Cl)s3)on2)c(C(=O)NC2CCN(C(C)C)CC2)n1,7.71086955017334,1.476,230.0
2003-05-12,CPD_403,Indole,COC(=O)c1cccc2c1nc(C(=O)Nc1ccc(C(=O)N3CCCC3)cc1F)n2CC(=O)Nc1ccc(Cl)cn1,6.203200398188428,3.714,1.4
2003-05-12,CPD_404,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.236048489501325,0.885,1400.0
2003-05-13,CPD_405,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(N)=O)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.335283201074752,0.003,1100.0
2003-05-15,CPD_406,Indole,CC(C)N1CCC(NC(=O)c2cc3c(C(=O)N(C)CCO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.429112995415936,-0.435,32000.0
2003-05-15,CPD_407,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(OCCO)ncc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.319425250215715,-0.015,12000.0
2003-05-16,CPD_408,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CC(O)C4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,8.057590993823219,-2.004,210000.0
2003-05-16,CPD_409,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3cc(C(=O)O)ccc32)c1,6.075997234257198,0.607,45.0
